Name,City,ISO-3166,Country,IATA,Latitude,Longitude,Key,Hex
Grant County Airport,Hurley,US,United States,SVH,32.6412,-108.1518,6403,1903
Statesville Regional Airport,Statesville,US,United States,SVN,35.7653,-80.9539,6404,1904
Hunter Army Air Field,Hunter Aaf,US,United States,SVS,32.01,-81.1457,6405,1905
Stevens Village Airport,Stevens Village,US,United States,SVW,66.0169,-149.0544,6406,1906
Sparrevohn LRRS Airport,Sparrevohn,US,United States,SWD,61.0974,-155.574,6407,1907
Seward Airport,Seward,US,United States,SWF,60.1269,-149.419,6408,1908
Stewart International Airport,Newburgh,US,United States,SWO,41.5041,-74.1048,6409,1909
Avenger Field,Sweetwater,US,United States,SWW,32.4674,-100.4666,6410,190A
Stillwater Regional Airport,Stillwater,US,United States,SXP,36.1612,-97.0857,6411,190B
Sheldon Point Airport,Sheldon Point,US,United States,SXQ,62.5203,-164.8478,6412,190C
Soldotna Airport,Soldotna,US,United States,SYA,60.4757,-151.034,6413,190D
Eareckson Air Station,Shemya,US,United States,SYB,52.7123,174.114,6414,190E
Bomar Field/Shelbyville Municipal Airport,Shelbyville,US,United States,SYI,35.5594,-86.4425,6415,190F
Seal Bay Seaplane Base,Seal Bay,US,United States,SYR,58.3717,-152.2017,6416,1910
Syracuse Hancock International Airport,Syracuse,US,United States,SZL,43.1112,-76.1063,6417,1911
Perry Stokes Airport,Trinidad,US,United States,TAD,37.2592,-104.3409,6418,1912
Whiteman Air Force Base,Knobnoster,US,United States,TAL,38.7303,-93.5479,6419,1913
Ralph M. Calhoun Memorial Airport,Tanana,US,United States,TBN,65.1744,-152.1094,6420,1914
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,US,United States,TBR,37.7416,-92.1407,6421,1915
Statesboro Bulloch County Airport,Statesboro,US,United States,TCC,32.4827,-81.7369,6422,1916
Tucumcari Municipal Airport,Tucumcari,US,United States,TCL,35.1828,-103.603,6423,1917
Tuscaloosa Regional Airport,Tuscaloosa AL,US,United States,TCM,33.2206,-87.6114,6424,1918
McChord Air Force Base,Tacoma,US,United States,TCS,47.1377,-122.476,6425,1919
Truth Or Consequences Municipal Airport,Truth Or Consequences,US,United States,TCT,33.2369,-107.272,6426,191A
Tradewind Airport,Amarillo,US,United States,TDW,35.1699,-101.8259,6427,191B
Toledo Exec Airport,Toledo,US,United States,TDZ,41.5649,-83.4822,6428,191C
Takotna Airport,Takotna,US,United States,TEB,62.9936,-156.0281,6429,191D
Tatitlek,Tatitlek,US,United States,TEK,60.8724,-146.6912,6430,191E
Teterboro Airport,Teterboro,US,United States,TEX,40.8501,-74.0608,6431,191F
Telluride Regional Airport,Telluride,US,United States,TGC,37.9538,-107.908,6432,1920
Tullahoma Regional/William Northern Field,Tullahoma,US,United States,THA,35.3801,-86.2468,6433,1921
York,York,US,United States,THV,39.917,-76.873,6434,1922
Gibson County Airport,Milan,US,United States,TIK,35.9347,-88.8501,6435,1923
Tinker Air Force Base,Oklahoma City,US,United States,TIW,35.4147,-97.3866,6436,1924
Tacoma Narrows Airport,Tacoma,US,United States,TIX,47.2679,-122.578,6437,1925
Space Coast Regional Airport,Titusville,US,United States,TKA,28.5148,-80.7992,6438,1926
Talkeetna Airport,Talkeetna,US,United States,TKE,62.3205,-150.094,6439,1927
Tenakee Seaplane Base,Tenakee Springs,US,United States,TKF,57.7795,-135.2183,6440,1928
Truckee Tahoe Airport,Truckee,US,United States,TKJ,39.32,-120.14,6441,1929
Tok Junction Airport,Tok,US,United States,TLA,63.3295,-142.954,6442,192A
Teller Airport,Teller,US,United States,TLH,65.2404,-166.339,6443,192B
Tallahassee Regional Airport,Tallahassee,US,United States,TLJ,30.3965,-84.3503,6444,192C
Tatalina LRRS Airport,Tatalina,US,United States,TLT,62.8944,-155.977,6445,192D
Tululsak Airport,Tuluksak,US,United States,TMA,61.0969,-160.9694,6446,192E
Henry Tift Myers Airport,Tifton,US,United States,TMB,31.429,-83.4885,6447,192F
Kendall-Tamiami Executive Airport,Kendall-tamiami,US,United States,TNC,25.6479,-80.4328,6448,1930
Tin City Long Range Radar Station Airport,Tin City,US,United States,TNK,65.5631,-167.922,6449,1931
Tununak Airport,Tununak,US,United States,TNT,60.5756,-165.2717,6450,1932
Dade Collier Training and Transition Airport,Miami,US,United States,TOA,25.8618,-80.897,6451,1933
Zamperini Field,Torrance,US,United States,TOC,33.8034,-118.34,6452,1934
Toccoa Airport - R.G. Letourneau Field,Toccoa,US,United States,TOG,34.5938,-83.2958,6453,1935
Togiak Airport,Togiak Village,US,United States,TOI,59.0528,-160.397,6454,1936
Troy Municipal Airport at N Kenneth Campbell Field,Troy,US,United States,TOL,31.8604,-86.0121,6455,1937
Toledo Express Airport,Toledo,US,United States,TOP,41.5868,-83.8078,6456,1938
Philip Billard Municipal Airport,Topeka,US,United States,TPA,39.0687,-95.6225,6457,1939
Tampa International Airport,Tampa,US,United States,TPF,27.9755,-82.5332,6458,193A
Peter O Knight Airport,Tampa,US,United States,TPH,27.9156,-82.4493,6459,193B
Tonopah Airport,Tonopah,US,United States,TPL,38.0602,-117.087,6460,193C
Draughon Miller Central Texas Regional Airport,Temple,US,United States,TRI,31.1525,-97.4078,6461,193D
Tri-Cities Regional TN/VA Airport,BRISTOL,US,United States,TRM,36.4752,-82.4074,6462,193E
Jacqueline Cochran Regional Airport,Palm Springs,US,United States,TSM,33.6267,-116.16,6463,193F
Taos Regional Airport,Taos,US,United States,TTD,36.4582,-105.672,6464,1940
Portland Troutdale Airport,Troutdale,US,United States,TTN,45.5494,-122.401,6465,1941
Britton Municipal Airport,Britton,US,United States,TTO,45.815,-97.7428,6466,1942
Trenton Mercer Airport,Trenton,US,United States,TUL,40.2767,-74.8135,6467,1943
Tulsa International Airport,Tulsa,US,United States,TUP,36.1984,-95.8881,6468,1944
Tupelo Regional Airport,Tupelo,US,United States,TUS,34.2681,-88.7699,6469,1945
Tucson International Airport,Tucson,US,United States,TVC,32.1161,-110.941,6470,1946
Cherry Capital Airport,Traverse City,US,United States,TVF,44.7414,-85.5822,6471,1947
Thief River Falls Regional Airport,Thief River Falls,US,United States,TVI,48.0657,-96.185,6472,1948
Thomasville Regional Airport,Thomasville,US,United States,TVL,30.9016,-83.8813,6473,1949
Twin Hills,Twin Hills,US,United States,TWA,59.0745,-160.275,6474,194A
Lake Tahoe Airport,South Lake Tahoe,US,United States,TWF,38.8939,-119.995,6475,194B
Joslin Field Magic Valley Regional Airport,Twin Falls,US,United States,TXK,42.4818,-114.488,6476,194C
Indianopolis Executive Airport,Zionsville,US,United States,TYQ,40.0306,-86.2514,6477,194D
Texarkana Regional Webb Field,Texarkana,US,United States,TYR,33.4537,-93.991,6478,194E
Tyler Pounds Regional Airport,Tyler,US,United States,TYS,32.3541,-95.4024,6479,194F
McGhee Tyson Airport,Knoxville,US,United States,TZR,35.811,-83.994,6480,1950
Everett-Stewart Regional,Union City,US,United States,UCY,36.3797,-88.9857,6481,1951
Taszár Air Base,Columbus,US,United States,UDD,46.3931,17.9175,6482,1952
Waukesha County Airport,Waukesha,US,United States,UES,43.041,-88.2371,6483,1953
Bermuda Dunes Airport,Palm Springs,US,United States,UGB,33.7484,-116.275,6484,1954
Ugashik Bay Airport,Pilot Point,US,United States,UGI,57.4245,-157.7447,6485,1955
San Juan Seaplane Base,San Juan,US,United States,UGN,57.7304,-153.3206,6486,1956
Waukegan National Airport,Chicago,US,United States,UIN,42.4222,-87.8679,6487,1957
Quincy Regional Baldwin Field,Quincy,US,United States,UKI,39.9427,-91.1946,6488,1958
Ukiah Municipal Airport,Ukiah,US,United States,UKT,39.126,-123.201,6489,1959
Quakertown Airport,Quakertown,US,United States,UNK,40.4352,-75.3819,6490,195A
Dodge County Airport,Juneau,US,United States,UNU,43.4265,-88.7039,6491,195B
Unalakleet Airport,Unalakleet,US,United States,UOS,63.8884,-160.799,6492,195C
Franklin County Airport,Sewanee,US,United States,UOX,35.2051,-85.8981,6493,195D
University Oxford Airport,Oxford,US,United States,UPP,34.3843,-89.5368,6494,195E
Upolu Airport,Opolu,US,United States,USA,20.2653,-155.86,6495,195F
Concord-Padgett Regional Airport,Concord,US,United States,UST,35.3878,-80.7091,6496,1960
Northeast Florida Regional Airport,St. Augustine Airport,US,United States,UTM,29.9592,-81.3398,6497,1961
Tunica Municipal Airport,Tunica,US,United States,UTO,34.681,-90.3467,6498,1962
Indian Mountain LRRS Airport,Indian Mountains,US,United States,UUK,65.9928,-153.704,6499,1963
Ugnu-Kuparuk Airport,Kuparuk,US,United States,UVA,70.3308,-149.598,6500,1964
Garner Field,Uvalde,US,United States,VAD,29.2113,-99.7436,6501,1965
Moody Air Force Base,Valdosta,US,United States,VAK,30.9678,-83.193,6502,1966
Chevak Airport,Chevak,US,United States,VBG,61.5409,-165.6005,6503,1967
Nut Tree Airport,Vacaville,US,United States,VCB,38.3782,-121.9612,6504,1968
Vandenberg Air Force Base,Lompoc,US,United States,VCT,34.7373,-120.584,6505,1969
Victoria Regional Airport,Victoria,US,United States,VCV,28.8526,-96.9185,6506,196A
Tampa Executive Airport,Tampa,US,United States,VDF,28.0139,-82.3453,6507,196B
Southern California Logistics Airport,Victorville,US,United States,VDI,34.5975,-117.383,6508,196C
Vidalia Regional Airport,Vidalia,US,United States,VDZ,32.1927,-82.3712,6509,196D
Valdez Pioneer Field,Valdez,US,United States,VEE,61.1339,-146.248,6510,196E
Venetie Airport,Venetie,US,United States,VEL,67.0087,-146.366,6511,196F
Vernal Regional Airport,Vernal,US,United States,VGT,40.4409,-109.51,6512,1970
North Las Vegas Airport,Las Vegas,US,United States,VIS,36.2107,-115.194,6513,1971
Virginia Highlands Airport,Abingdon,US,United States,VJI,36.6871,-82.0333,6514,1972
Vicksburg Municipal Airport,Vicksburg,US,United States,VKS,32.2391,-90.9282,6515,1973
Visalia Municipal Airport,Visalia,US,United States,VLD,36.3187,-119.393,6516,1974
Valdosta Regional Airport,Valdosta,US,United States,VNC,30.7825,-83.2767,6517,1975
Venice Municipal Airport,Venice,US,United States,VNY,27.0716,-82.4403,6518,1976
Van Nuys Airport,Van Nuys,US,United States,VOK,34.2098,-118.49,6519,1977
Volk Field,Camp Douglas,US,United States,VPS,43.939,-90.2534,6520,1978
Destin-Ft Walton Beach Airport,Valparaiso,US,United States,VPZ,30.4832,-86.5254,6521,1979
Porter County Municipal Airport,Valparaiso IN,US,United States,VQQ,41.454,-87.0071,6522,197A
Cecil Airport,Jacksonville,US,United States,VRB,30.2187,-81.8767,6523,197B
Vero Beach Regional Airport,Vero Beach,US,United States,VTN,27.6556,-80.4179,6524,197C
Miller Field,Valentine,US,United States,VYS,42.8578,-100.548,6525,197D
Illinois Valley Regional Airport-Walter A Duncan Field,Peru,US,United States,WAA,41.3519,-89.1531,6526,197E
Harry Stern Airport,Wahpeton,US,United States,WAH,46.2443,-96.6072,6527,197F
Wales Airport,Wales,US,United States,WAL,65.6226,-168.095,6528,1980
Wallops Flight Facility Airport,Wallops Island,US,United States,WBB,37.9402,-75.4664,6529,1981
Stebbins Airport,Stebbins,US,United States,WBQ,63.5158,-162.2781,6530,1982
Beaver Airport,Beaver,US,United States,WBU,66.3622,-147.407,6531,1983
Boulder Municipal Airport,Boulder,US,United States,WBW,40.0394,-105.226,6532,1984
Deep Bay Airport,Deep Bay,US,United States,WDB,55.45,-131.7833,6533,1985
Enid Woodring Regional,Enid,US,United States,WDG,36.3759,-97.7894,6534,1986
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,US,United States,WDR,41.2972,-75.8512,6535,1987
Barrow County Airport,Winder,US,United States,WFK,33.9829,-83.6674,6536,1988
Winchester Regional,Winchester,US,United States,WGO,39.1435,-78.1444,6537,1989
Hyder SPB,Hyder,US,United States,WHD,55.9033,-130.0067,6538,198A
Northern Aroostook Regional Airport,Frenchville,US,United States,WHP,47.2855,-68.3128,6539,198B
Whiteman Airport,Los Angeles,US,United States,WJF,34.2593,-118.413,6540,198C
General WM J Fox Airfield,Lancaster,US,United States,WKK,34.7411,-118.219,6541,198D
Aleknagik / New Airport,Aleknagik,US,United States,WKL,59.2826,-158.618,6542,198E
Waikoloa Heliport,Waikoloa Village,US,United States,WLD,19.9205,-155.8607,6543,198F
Strother Field,Winfield,US,United States,WLK,37.1686,-97.0376,6544,1990
Selawik Airport,Selawik,US,United States,WMC,66.6001,-159.986,6545,1991
Winnemucca Municipal Airport,Winnemucca,US,United States,WMH,40.8966,-117.806,6546,1992
Ozark Regional Airport,Mountain Home,US,United States,WMO,36.3689,-92.4705,6547,1993
White Mountain Airport,White Mountain,US,United States,WNA,64.6892,-163.413,6548,1994
Napakiak Airport,Napakiak,US,United States,WRB,60.6903,-161.979,6549,1995
Robins Air Force Base,Macon,US,United States,WRG,32.6401,-83.5919,6550,1996
Wrangell Airport,Wrangell,US,United States,WRI,56.4843,-132.37,6551,1997
Mc Guire Air Force Base,Wrightstown,US,United States,WRL,40.0156,-74.5917,6552,1998
Worland Municipal Airport,Worland,US,United States,WSD,43.9657,-107.951,6553,1999
Washington County Airport,Washington,US,United States,WSG,40.1365,-80.2902,6554,199A
Brookhaven Airport,Shirley,US,United States,WSH,40.822,-72.8669,6555,199B
Condron Army Air Field,White Sands,US,United States,WSN,32.3415,-106.403,6556,199C
South Naknek Nr 2 Airport,South Naknek,US,United States,WST,58.7034,-157.008,6557,199D
Westerly State Airport,Washington County,US,United States,WSX,41.3496,-71.8034,6558,199E
Westsound Seaplane Base,Westsound,US,United States,WTK,48.6155,-122.9498,6559,199F
Noatak Airport,Noatak,US,United States,WTL,67.5661,-162.975,6560,19A0
Tuntutuliak Airport,Tuntutuliak,US,United States,WVI,60.3353,-162.6669,6561,19A1
Waterville Robert Lafleur Airport,Waterville,US,United States,WVL,44.5333,-69.6755,6562,19A2
Watsonville Municipal Airport,Watsonville,US,United States,WWA,36.9357,-121.79,6563,19A3
Wasilla Airport,Wasilla,US,United States,WWD,61.5717,-149.54,6564,19A4
Cape May County Airport,Wildwood,US,United States,WWP,39.0085,-74.9083,6565,19A5
North Whale Seaplane Base,North Whale Pass,US,United States,WWR,56.1163,-133.1217,6566,19A6
West Woodward Airport,Woodward,US,United States,WWT,36.438,-99.5227,6567,19A7
Newtok Airport,Newtok,US,United States,WYS,60.9392,-164.6411,6568,19A8
Yellowstone Airport,West Yellowstone,US,United States,XNA,44.6884,-111.118,6569,19A9
Pine Ridge,Pine Ridge,US,United States,XPR,43.0213,-102.5066,6570,19AA
Northwest Arkansas Regional Airport,Bentonville,US,United States,XSD,36.2819,-94.3068,6571,19AB
Tonopah Test Range Airport,Tonopah,US,United States,XWA,37.7988,-116.781,6572,19AC
Williston Basin International Airport,Williston,US,United States,YAK,48.2597,-103.7506,6573,19AD
Yakutat Airport,Yakutat,US,United States,YIP,59.5033,-139.66,6574,19AE
Willow Run Airport,Detroit,US,United States,YKM,42.2379,-83.5304,6575,19AF
Yakima Air Terminal McAllister Field,Yakima,US,United States,YKN,46.5682,-120.544,6576,19B0
Chan Gurney Municipal Airport,Yankton,US,United States,YNG,42.9167,-97.3859,6577,19B1
Youngstown Warren Regional Airport,Youngstown,US,United States,YUM,41.2607,-80.6791,6578,19B2
Yuma MCAS/Yuma International Airport,Yuma,US,United States,ZPH,32.6566,-114.606,6579,19B3
Zephyrhills Municipal Airport,Zephyrhills,US,United States,ZZV,28.2282,-82.1559,6580,19B4
Zomin,Zomin,US,Uzbekistan,OMN,40.0089,68.415,6581,19B5
Nueva Hesperides International Airport,Salto,UY,Uruguay,AFS,-31.4385,-57.9853,6582,19B6
Artigas International Airport,Artigas ,UY,Uruguay,CYR,-30.4007,-56.5079,6583,19B7
Laguna de Los Patos International Airport,Colonia,UY,Uruguay,DZO,-34.4564,-57.7706,6584,19B8
Santa Bernardina International Airport,Durazno,UY,Uruguay,MLZ,-33.3589,-56.4992,6585,19B9
Cerro Largo International Airport,Melo,UY,Uruguay,MVD,-32.3379,-54.2167,6586,19BA
Carrasco International /General C L Berisso Airport,Montevideo,UY,Uruguay,PDP,-34.8384,-56.0308,6587,19BB
Capitan Corbeta CA Curbelo International Airport,Punta del Este,UY,Uruguay,PDU,-34.8551,-55.0943,6588,19BC
Tydeo Larre Borges Airport,Paysandu,UY,Uruguay,RVY,-32.3633,-58.0619,6589,19BD
Presidente General Don Oscar D. Gestido International Airport,Rivera,UY,Uruguay,STY,-30.9746,-55.4762,6590,19BE
Sugraly Airport,Zarafshan,UZ,Uzbekistan,AZN,41.6139,64.2332,6591,19BF
Andizhan Airport,Andizhan,UZ,Uzbekistan,BHK,40.7277,72.294,6592,19C0
Urgench Airport,Urgench,UZ,Uzbekistan,BQU,41.5843,60.6417,6593,19C1
Bukhara Airport,Bukhara,UZ,Uzbekistan,FEG,39.775,64.4833,6594,19C2
Fergana International Airport,Fergana,UZ,Uzbekistan,KSQ,40.3588,71.745,6595,19C3
Karshi Khanabad Airport,Khanabad,UZ,Uzbekistan,NCU,38.8336,65.9215,6596,19C4
Nukus Airport,Nukus,UZ,Uzbekistan,NMA,42.4884,59.6233,6597,19C5
Namangan Airport,Namangan,UZ,Uzbekistan,NVI,40.9846,71.5567,6598,19C6
Navoi Airport,Navoi,UZ,Uzbekistan,SKD,40.1172,65.1708,6599,19C7
Samarkand Airport,Samarkand,UZ,Uzbekistan,TAS,39.7005,66.9838,6600,19C8
Tashkent International Airport,Tashkent,UZ,Uzbekistan,TMJ,41.2579,69.2812,6601,19C9
Termez Airport,Termez,UZ,Uzbekistan,UGC,37.2867,67.31,6602,19CA
Union Island International Airport,Union Island,VC,Saint Vincent and the Grenadines,AAO,12.6001,-61.4119,6603,19CB
J F Mitchell Airport,Bequia,VC,Saint Vincent and the Grenadines,CIW,12.9884,-61.262,6604,19CC
Canouan Airport,Canouan Island,VC,Saint Vincent and the Grenadines,MQS,12.699,-61.3424,6605,19CD
Mustique Airport,Mustique,VC,Saint Vincent and the Grenadines,SVD,12.8879,-61.1802,6606,19CE
Argyle International Airport,Kingstown,VC,Saint Vincent and the Grenadines,UNI,13.1567,-61.1499,6607,19CF
Anaco Airport,Anaco,VE,Venezuela,AGV,9.4302,-64.4707,6608,19D0
Oswaldo Guevara Mujica Airport,Acarigua,VE,Venezuela,BLA,9.5534,-69.2379,6609,19D1
General José Antonio Anzoategui International Airport,Barcelona,VE,Venezuela,BNS,10.1111,-64.6922,6610,19D2
Barinas Airport,Barinas,VE,Venezuela,BRM,8.615,-70.2142,6611,19D3
Barquisimeto International Airport,Barquisimeto,VE,Venezuela,CAJ,10.0427,-69.3586,6612,19D4
Canaima Airport,Canaima,VE,Venezuela,CBL,6.232,-62.8544,6613,19D5
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,VE,Venezuela,CBS,8.1222,-63.537,6614,19D6
